wikipedia_article,location
http://en.wikipedia.org/wiki/Baldwinville%2C%20Massachusetts,42.606164242 -72.071833046
http://en.wikipedia.org/wiki/Baldwyn%2C%20Mississippi,34.505331312 -88.636997452
http://en.wikipedia.org/wiki/Baldy%20Mountain%20%28Colfax%20County%2C%20New%20Mexico%29,36.624664168 -105.207999168
http://en.wikipedia.org/wiki/Baldy%20Mountain%20%28Manitoba%29,51.467831462 -100.723663772
http://en.wikipedia.org/wiki/Bald%C4%B1r%C4%9Fanl%C4%B1,39.555164446 46.617664196
http://en.wikipedia.org/wiki/Bale%20%28Konjic%29,43.5166646 18.2833322
http://en.wikipedia.org/wiki/Bale%20%28town%29,45.0333332 13.7666636
http://en.wikipedia.org/wiki/Bale%20Oak,52.8907 0.9873
http://en.wikipedia.org/wiki/Bale%20Zone,6.749997 40.249999
http://en.wikipedia.org/wiki/Bale%2C%20Poland,52.249999 22.1333328
http://en.wikipedia.org/wiki/Balearic%20Sea,40.0 1.499998
http://en.wikipedia.org/wiki/Baleira,43.000999996 -7.236832386
http://en.wikipedia.org/wiki/Baleiz%C3%A3o,38.026 -7.714
http://en.wikipedia.org/wiki/Balemba,13.0666664 0.0
http://en.wikipedia.org/wiki/Balembouche,13.749997 -61.0166666
http://en.wikipedia.org/wiki/Balembouche%20River,13.749997 -61.0166666
http://en.wikipedia.org/wiki/Balen-Keiheuvel%20Aerodrome,51.17416597 5.21999912
http://en.wikipedia.org/wiki/Baleno%2C%20Masbate,12.4666648 123.4833314
http://en.wikipedia.org/wiki/Baler%20Bay,15.8336111 121.5833333
http://en.wikipedia.org/wiki/Balerdi,43.025504898 -2.03333819998
http://en.wikipedia.org/wiki/Balerno%20railway%20station,55.88958 -3.33769
http://en.wikipedia.org/wiki/Balesar,26.3833318 72.499998
http://en.wikipedia.org/wiki/Baleshare,57.5333312 -7.3666652
http://en.wikipedia.org/wiki/Balete%2C%20Aklan,11.534497862 122.371831846
http://en.wikipedia.org/wiki/Balewko,53.871996512 19.25083233
http://en.wikipedia.org/wiki/Balewo%2C%20Pomeranian%20Voivodeship,53.8667 19.25
http://en.wikipedia.org/wiki/Balewo%2C%20Warmian-Masurian%20Voivodeship,54.0667 19.4167
http://en.wikipedia.org/wiki/Baley%20Airport,51.5666644 116.6999972
http://en.wikipedia.org/wiki/Baley%20Nunatak,-63.940662904 -58.775663564
http://en.wikipedia.org/wiki/Balf,47.6333 16.6
http://en.wikipedia.org/wiki/Balfai,27.2166658 91.499998
http://en.wikipedia.org/wiki/Balfarg,56.21504 -3.15926
http://en.wikipedia.org/wiki/Balfate,15.7166638 -86.2833322
http://en.wikipedia.org/wiki/Balfour%20Castle,59.0318 -2.9166
http://en.wikipedia.org/wiki/Balfour%20Castle%2C%20Angus,56.6785 -3.0826
http://en.wikipedia.org/wiki/Balfour%20Collegiate,50.4402 -104.5991
http://en.wikipedia.org/wiki/Balfour%20Hospital,58.9756 -2.9644
http://en.wikipedia.org/wiki/Balfour%20River,-43.5334911994 169.992249364
http://en.wikipedia.org/wiki/Balfour%2C%20Aberdeenshire,57.055499778 -2.352665256
http://en.wikipedia.org/wiki/Balfour%2C%20British%20Columbia,49.6333308 -116.9666628
http://en.wikipedia.org/wiki/Balfour%2C%20Mpumalanga,-26.656497374 28.586330988
http://en.wikipedia.org/wiki/Balfour%2C%20New%20Zealand,-45.83333 168.583331
http://en.wikipedia.org/wiki/Balfour%2C%20North%20Carolina,35.346017 -82.476941
http://en.wikipedia.org/wiki/Balfour%2C%20North%20Dakota,47.950662864 -100.533497866
http://en.wikipedia.org/wiki/Balfrin,46.1343827958 7.874829834
http://en.wikipedia.org/wiki/Balfron%20High%20School,56.070166386 -4.32416537
http://en.wikipedia.org/wiki/Balfron%20Tower,51.5081813006 -0.0052833122
http://en.wikipedia.org/wiki/Balfron%20railway%20station,56.07402 -4.37535
http://en.wikipedia.org/wiki/Balga,54.551497794 19.96832946
http://en.wikipedia.org/wiki/Balga%2C%20Western%20Australia,-31.859 115.839
http://en.wikipedia.org/wiki/Balgal%20Beach%2C%20Queensland,-19.020499918 146.408165034
http://en.wikipedia.org/wiki/Balgari,42.0999996 27.7333304
http://en.wikipedia.org/wiki/Balgarin,41.9499962 25.9499962
http://en.wikipedia.org/wiki/Balgarska%20Armiya%20Stadium,42.6838855978 23.3371936512
http://en.wikipedia.org/wiki/Balgarska%20polyana,42.0333332 26.1999992
http://en.wikipedia.org/wiki/Balgarup%20River,-33.6833306 116.7333304
http://en.wikipedia.org/wiki/Balgarvie%20Castle,56.328337 -3.047868
http://en.wikipedia.org/wiki/Balgay,56.4589431642 -3.00754330316
http://en.wikipedia.org/wiki/Balgo%2C%20Western%20Australia,-20.14 127.985
http://en.wikipedia.org/wiki/Balgoij,51.774830234 5.7083305
http://en.wikipedia.org/wiki/Balgonie%20Castle,56.19394 -3.10866
http://en.wikipedia.org/wiki/Balgowan%20railway%20station,56.38544 -3.63595
http://en.wikipedia.org/wiki/Balgowan%2C%20South%20Australia,-34.333332 137.4833314
http://en.wikipedia.org/wiki/Balgowlah%20Boys%20Campus,-33.7911251688 151.252768989
http://en.wikipedia.org/wiki/Balgownie%2C%20New%20South%20Wales,-34.3833318 150.8666632
http://en.wikipedia.org/wiki/Balgreen,55.938996244 -3.253832318
http://en.wikipedia.org/wiki/Balgriffin,53.3999984 -6.166666
http://en.wikipedia.org/wiki/Balg%C3%B6,57.1581693673 12.1683176601
http://en.wikipedia.org/wiki/Balhannah%20railway%20station%2C%20South%20Australia,-34.996 138.8293
http://en.wikipedia.org/wiki/Balhannah%2C%20South%20Australia,-34.9833294 138.8166634
http://en.wikipedia.org/wiki/Balho,12.0499998 42.1999992
http://en.wikipedia.org/wiki/Balhousie%20Castle,56.4034 -3.4366
http://en.wikipedia.org/wiki/Bali%20Airport,5.890163106 10.0333332
http://en.wikipedia.org/wiki/Bali%20District,25.1499994 121.3999984
http://en.wikipedia.org/wiki/Bali%20Memorial%2C%20Melbourne,-37.802456 144.962942
http://en.wikipedia.org/wiki/Bali%20Sea,-7.0166666 115.2999988
http://en.wikipedia.org/wiki/Bali%20Strait,-8.0999996 114.4249983
http://en.wikipedia.org/wiki/Bali%2C%20Bhutan,27.2166658 90.7166638
http://en.wikipedia.org/wiki/Bali%2C%20Cameroon,5.8833298 10.0166666
http://en.wikipedia.org/wiki/Bali%2C%20India,25.18 73.28
http://en.wikipedia.org/wiki/Balia%2C%20Bangladesh,25.1499994 89.2999988
http://en.wikipedia.org/wiki/Baliadangi%20Upazila,26.1 88.275
http://en.wikipedia.org/wiki/Baliakandi%20Upazila,23.6208 89.55
http://en.wikipedia.org/wiki/Baliangao%2C%20Misamis%20Occidental,8.666664 123.5999976
http://en.wikipedia.org/wiki/Baliarrain,43.06916639 -2.12916615
http://en.wikipedia.org/wiki/Balibegovi%C4%87i,43.9666628 18.2333324
http://en.wikipedia.org/wiki/Balibo,-8.9666628 125.0333332
http://en.wikipedia.org/wiki/Balice%2C%20Lesser%20Poland%20Voivodeship,50.08499966 19.7916635
http://en.wikipedia.org/wiki/Balice%2C%20%C5%9Awi%C4%99tokrzyskie%20Voivodeship,50.540164506 20.833996664
http://en.wikipedia.org/wiki/Baliceaux,12.9499962 -61.1333328
http://en.wikipedia.org/wiki/Balichak,22.37 87.55
http://en.wikipedia.org/wiki/Baliem%20Valley,-4.021809 138.896027
http://en.wikipedia.org/wiki/Baligr%C3%B3d,49.333332 22.2833322
http://en.wikipedia.org/wiki/Baligubadle,9.499998 43.3833318
http://en.wikipedia.org/wiki/Balijipeta,18.37 83.31
http://en.wikipedia.org/wiki/Balik%20%28village%29,43.7999968 27.583331
http://en.wikipedia.org/wiki/Balik%20Pulau,5.3499986 100.2333324
http://en.wikipedia.org/wiki/Balik%2C%20Azerbaijan,40.755496978 48.06999972
http://en.wikipedia.org/wiki/Baliki,53.2667 21.9
http://en.wikipedia.org/wiki/Balikpapan,-1.25812230084 116.823393373
http://en.wikipedia.org/wiki/Balikpapan%20Gulf,-1.2436990252 116.772996908
http://en.wikipedia.org/wiki/Balikumbat,5.8999964 10.3833318
http://en.wikipedia.org/wiki/Balik%C3%B3w,52.235499058 19.6855639244
http://en.wikipedia.org/wiki/Balimela,18.25 82.13
http://en.wikipedia.org/wiki/Balimela%20Reservoir,18.2999988 82.249999
http://en.wikipedia.org/wiki/Balimo%20Airport,-8.051166462 142.940329572
http://en.wikipedia.org/wiki/Balin%20Point,-60.6999972 -45.5999976
http://en.wikipedia.org/wiki/Balin%20Rocks,-60.6999972 -45.5999976
http://en.wikipedia.org/wiki/Balin%2C%20Inowroc%C5%82aw%20County,52.8166634 18.305165446
http://en.wikipedia.org/wiki/Balin%2C%20Lesser%20Poland%20Voivodeship,50.159332696 19.387331784
http://en.wikipedia.org/wiki/Balin%2C%20Rypin%20County,53.05 19.3833
http://en.wikipedia.org/wiki/Balin%2C%20%C5%81%C3%B3d%C5%BA%20Voivodeship,51.925996296 18.807330104
http://en.wikipedia.org/wiki/Balinakill%20House,55.7416637 -5.550331132
http://en.wikipedia.org/wiki/Balindong%2C%20Lanao%20del%20Sur,7.916663 124.1999992
http://en.wikipedia.org/wiki/Baling,5.666664 100.916663
http://en.wikipedia.org/wiki/Balingasag%2C%20Misamis%20Oriental,8.744 124.777
http://en.wikipedia.org/wiki/Balinghe%20Bridge,25.95666284 105.624330836
http://en.wikipedia.org/wiki/Balingoan%2C%20Misamis%20Oriental,9.0 124.8499966
http://en.wikipedia.org/wiki/Balingup%2C%20Western%20Australia,-33.787 115.982
http://en.wikipedia.org/wiki/Balinka%2C%20Poland,53.7833302 23.166666
http://en.wikipedia.org/wiki/Balinovtsi,42.9333296 25.416665
http://en.wikipedia.org/wiki/Balintore%20Castle,56.717163798 -3.15666604
http://en.wikipedia.org/wiki/Balin%C5%A3,45.8166634 21.8499966
http://en.wikipedia.org/wiki/Baliqiao,39.903996384 116.608497566
http://en.wikipedia.org/wiki/Baliza,-16.190332572 -52.525331232
http://en.wikipedia.org/wiki/Baliza%20Hill,-62.590997636 -59.8922297644
http://en.wikipedia.org/wiki/Balizia,8.6499974 -9.5999976
http://en.wikipedia.org/wiki/Baljci%20%28Bile%C4%87a%29,42.8999964 18.4499982
http://en.wikipedia.org/wiki/Baljennie%2C%20Saskatchewan,52.321 -107.535
http://en.wikipedia.org/wiki/Baljevac,44.567664396 20.268665592
http://en.wikipedia.org/wiki/Baljevac%20na%20Ibru,43.388831778 20.6351707926
http://en.wikipedia.org/wiki/Baljivac,42.789330176 18.041833166
http://en.wikipedia.org/wiki/Baljurashi,19.855663244 41.554331116
http://en.wikipedia.org/wiki/Balk%2C%20Friesland,52.89082977 5.57583103
http://en.wikipedia.org/wiki/Balkan%20Mountains,43.249999 25.0
http://en.wikipedia.org/wiki/Balkan%20Province,40.0 55.0
http://en.wikipedia.org/wiki/Balkan%20Snowfield,-62.639330776 -60.319665388
http://en.wikipedia.org/wiki/Balkanabat,39.5166646 54.3666652
http://en.wikipedia.org/wiki/Balkanabat%20Stadium,39.511944 54.365
http://en.wikipedia.org/wiki/Balkassar,32.9333296 72.6499974
http://en.wikipedia.org/wiki/Balkbrug,52.592830962 6.38999844
http://en.wikipedia.org/wiki/Balkh,36.770496918 66.87082985
http://en.wikipedia.org/wiki/Balkh%20River,36.6499974 66.9333296
http://en.wikipedia.org/wiki/Balkhash%20Airport,46.888996444 75.00333332
http://en.wikipedia.org/wiki/Balkhausen,49.733830398 8.655330712
http://en.wikipedia.org/wiki/Balkonda,18.8667 78.35
http://en.wikipedia.org/wiki/Balksbury,51.198857 -1.500342
http://en.wikipedia.org/wiki/Balk%C3%A1ny,47.7666636 21.8666632
http://en.wikipedia.org/wiki/Balk%C3%B3w,52.083333 19.3999984
http://en.wikipedia.org/wiki/Ball%20Club%2C%20Minnesota,47.325 -93.938
http://en.wikipedia.org/wiki/Ball%20Diamond,40.217606 -85.421684
http://en.wikipedia.org/wiki/Ball%20Hill,52.411 -1.482
http://en.wikipedia.org/wiki/Ball%20Memorial%20Hospital,40.1969 -85.4154
http://en.wikipedia.org/wiki/Ball%20Park%20%28UTA%20station%29,40.7384520462 -111.891403101
http://en.wikipedia.org/wiki/Ball%20Square,42.393165094 -71.106999572
http://en.wikipedia.org/wiki/Ball%20State%20Cardinals,40.19944 -85.4125
http://en.wikipedia.org/wiki/Ball%20State%20University,40.1983223 -85.40894318
http://en.wikipedia.org/wiki/Ball%20State%20University%20Museum%20of%20Art,40.19990921 -85.41022491
http://en.wikipedia.org/wiki/Ball%20Township%2C%20Sangamon%20County%2C%20Illinois,39.641830766 -89.642664096
http://en.wikipedia.org/wiki/Ball%27s%20Falls%2C%20Ontario,43.132654 -79.383538
http://en.wikipedia.org/wiki/Ball%27s%20Pyramid,-31.753496986 159.250332332
http://en.wikipedia.org/wiki/Ball%2C%20Louisiana,31.404831714 -92.401331728
http://en.wikipedia.org/wiki/Balla%20Balla%20River,-20.692163898 117.792830162
http://en.wikipedia.org/wiki/Ballabeg%20%28IoMR%29%20railway%20station,54.087999648 -4.670997316
http://en.wikipedia.org/wiki/Ballabeg%20%28ME%29%20railway%20station,54.207999168 -4.40333172
http://en.wikipedia.org/wiki/Ballabhgarh,28.333332 77.333332
http://en.wikipedia.org/wiki/Ballabhpur%20Wildlife%20Sanctuary,23.68 87.68
http://en.wikipedia.org/wiki/Ballacannell%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballachulish%20Bridge,56.689 -5.1825
http://en.wikipedia.org/wiki/Ballachulish%20House,56.683663932 -5.185499258
http://en.wikipedia.org/wiki/Ballacobb,54.304832114 -4.542664496
http://en.wikipedia.org/wiki/Ballacolla,52.8999964 -7.5999976
http://en.wikipedia.org/wiki/Ballacraine,54.20166586 -4.623997504
http://en.wikipedia.org/wiki/Ballacraine%20railway%20station,54.19861 -4.63248
http://en.wikipedia.org/wiki/Ballacrye%20Corner,54.30666544 -4.522664576
http://en.wikipedia.org/wiki/Balladonia%20Land%20District,-32.249999 123.583331
http://en.wikipedia.org/wiki/Balladonia%2C%20Western%20Australia,-32.458 123.866
http://en.wikipedia.org/wiki/Balladromma%20Beg%20Halt,54.191832566 -4.417831662
http://en.wikipedia.org/wiki/Ballafayle%20%28Corteen%27s%29%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballafayle%20%28Kerruish%29%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballagarey%20Corner%2C%20Isle%20of%20Man,54.170999316 -4.542831162
http://en.wikipedia.org/wiki/Ballagarraghyn,54.1999992 -4.620330852
http://en.wikipedia.org/wiki/Ballagawne%20Halt,54.191832566 -4.417831662
http://en.wikipedia.org/wiki/Ballaghaderreen%20Cathedral,54.1127 -9.15058
http://en.wikipedia.org/wiki/Ballaglass%20Glen%20Halt,54.274832234 -4.35916523
http://en.wikipedia.org/wiki/Ballagorry%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballajora%20%28ME%29%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballajora%20Quarry%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballajura%2C%20Western%20Australia,-31.836 115.892
http://en.wikipedia.org/wiki/Ballaj%C3%A1%20Barracks,18.459498162 -66.11833286
http://en.wikipedia.org/wiki/Ballamenagh%20Halt,54.191832566 -4.417831662
http://en.wikipedia.org/wiki/Ballamoar%20%28Bottom%29%20Halt,54.221499114 -4.390331772
http://en.wikipedia.org/wiki/Ballamoar%20%28Top%29%20Halt,54.221499114 -4.390331772
http://en.wikipedia.org/wiki/Ballams%20Pond,45.69083057 -61.103166254
http://en.wikipedia.org/wiki/Ballan%20railway%20station%2C%20Victoria,-37.6041 144.2254
http://en.wikipedia.org/wiki/Ballan%2C%20Victoria,-37.5999976 144.249999
http://en.wikipedia.org/wiki/Ballana,22.2666656 31.5666644
http://en.wikipedia.org/wiki/Ballandean%20Pyramid,-28.8088700978 151.850731597
http://en.wikipedia.org/wiki/Ballantine%2C%20Montana,45.94249623 -108.140666104
http://en.wikipedia.org/wiki/Ballantrae,55.1166662 -5.0
http://en.wikipedia.org/wiki/Ballantrae%2C%20Ontario,44.036166522 -79.291832166
http://en.wikipedia.org/wiki/Ballantrushal,58.390165106 -6.487831382
http://en.wikipedia.org/wiki/Ballantyne%20%28neighborhood%29,35.054659 -80.850238
http://en.wikipedia.org/wiki/Ballantyne%20Park,45.412646 -75.680995
http://en.wikipedia.org/wiki/Ballantyne%20Strait,77.666664 -115.249999
http://en.wikipedia.org/wiki/Ballantyne%27s%20store%20disaster,-43.533414 172.63622
http://en.wikipedia.org/wiki/Ballantynes%20Cove%2C%20Nova%20Scotia,45.858236567 -61.9055913776
http://en.wikipedia.org/wiki/Ballar,40.0999996 47.1166662
http://en.wikipedia.org/wiki/Ballara%2C%20Queensland,-20.916663 139.9666628
http://en.wikipedia.org/wiki/Ballaragh%20Halt,54.24205 -4.37309
http://en.wikipedia.org/wiki/Ballarat,-37.5499978 143.8499966
http://en.wikipedia.org/wiki/Ballarat%20Airport,-37.506997972 143.787996848
http://en.wikipedia.org/wiki/Ballarat%20Base%20Hospital,-37.5594 143.8469
http://en.wikipedia.org/wiki/Ballarat%20Botanical%20Gardens,-37.541331168 143.81999672
http://en.wikipedia.org/wiki/Ballarat%20Central,-37.5666644 143.8999964
http://en.wikipedia.org/wiki/Ballarat%20East%2C%20Victoria,-37.5666644 143.8999964
http://en.wikipedia.org/wiki/Ballarat%20Fine%20Art%20Gallery,-37.5605 143.8583
http://en.wikipedia.org/wiki/Ballarat%20Gaol,-37.5593927624 143.854368249
http://en.wikipedia.org/wiki/Ballarat%20High%20School,-37.552664456 143.81749673
http://en.wikipedia.org/wiki/Ballarat%20North%20Workshops,-37.5461 143.852
http://en.wikipedia.org/wiki/Ballarat%20North%2C%20Victoria,-37.537164518 143.867163198
http://en.wikipedia.org/wiki/Ballarat%20railway%20station%2C%20Victoria,-37.5587 143.8594
http://en.wikipedia.org/wiki/Ballarat%E2%80%93Skipton%20Rail%20Trail,-37.55982 143.858242
http://en.wikipedia.org/wiki/Ballard%20Cliff,50.6305 -1.9387
http://en.wikipedia.org/wiki/Ballard%20County%2C%20Kentucky,37.06 -89.0
http://en.wikipedia.org/wiki/Ballard%20Down,50.63049 -1.96601
http://en.wikipedia.org/wiki/Ballard%20High%20School%20%28Louisville%2C%20Kentucky%29,38.2837 -85.6244
http://en.wikipedia.org/wiki/Ballard%20Park%20%28Melbourne%2C%20Florida%29,28.12207 -80.62517
http://en.wikipedia.org/wiki/Ballard%2C%20California,34.635833 -120.113333
http://en.wikipedia.org/wiki/Ballard%2C%20Seattle,47.677 -122.385
http://en.wikipedia.org/wiki/Ballard%2C%20Utah,40.290332172 -109.95499618
http://en.wikipedia.org/wiki/Ballardsville%2C%20Kentucky,38.36139 -85.34583
http://en.wikipedia.org/wiki/Ballardvale%20%28MBTA%20station%29,42.6277 -71.1599
http://en.wikipedia.org/wiki/Ballardvale%2C%20Massachusetts,42.62166418 -71.156332708
http://en.wikipedia.org/wiki/Ballarpur,19.83333 79.3499986
http://en.wikipedia.org/wiki/Ballasalla%20railway%20station,54.090999636 -4.624830834
http://en.wikipedia.org/wiki/Ballasholague%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballaskeig%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballaspur,54.203165854 -4.623664172
http://en.wikipedia.org/wiki/Ballast%20%28Coevorden%29,52.666664 6.7166638
http://en.wikipedia.org/wiki/Ballast%20Island,41.6778 -82.7853
http://en.wikipedia.org/wiki/Ballast%20Key,24.520997916 -81.958496166
http://en.wikipedia.org/wiki/Ballast%20Point%20Brewing%20Company,32.8924397636 -117.10657124
http://en.wikipedia.org/wiki/Ballast%20Point%20Light,32.685163926 -117.226165762
http://en.wikipedia.org/wiki/Ballastowell%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballater%20railway%20station,57.05074 -3.04024
http://en.wikipedia.org/wiki/Ballaugh%20%28parish%29,54.31 -4.542
http://en.wikipedia.org/wiki/Ballaugh%20Bridge,54.305665444 -4.537997848
http://en.wikipedia.org/wiki/Ballaugh%20railway%20station,54.31 -4.541
http://en.wikipedia.org/wiki/Ballavpur,23.584293 87.116954
http://en.wikipedia.org/wiki/Ballbank%2C%20New%20South%20Wales,-35.468664792 143.940329572
http://en.wikipedia.org/wiki/Balldale%2C%20New%20South%20Wales,-35.8499966 146.5166646
http://en.wikipedia.org/wiki/Balle%20Mobile%20Home%20Park%2C%20Alabama,33.900496398 -86.517831262
http://en.wikipedia.org/wiki/Ballechin,56.6622 -3.7397
http://en.wikipedia.org/wiki/Ballela,54.354 -6.149
http://en.wikipedia.org/wiki/Ballellin%20Halt,54.250165666 -4.37249851
http://en.wikipedia.org/wiki/Ballenberg,46.742997028 8.085166326
http://en.wikipedia.org/wiki/Ballencrieff%20Castle,55.990162706 -2.820330052
http://en.wikipedia.org/wiki/Ballencrieff%2C%20East%20Lothian,55.9897377077 -2.8238967044
http://en.wikipedia.org/wiki/Ballenger%20Creek,39.35749857 -77.405998376
http://en.wikipedia.org/wiki/Ballenger%20Creek%2C%20Maryland,39.375665164 -77.426331628
http://en.wikipedia.org/wiki/Ballenstedt/Bode-Selke-Aue,51.7166638 11.2333324
http://en.wikipedia.org/wiki/Ballentine%2C%20South%20Carolina,34.121332848 -81.235665724
http://en.wikipedia.org/wiki/Balleny%20Islands,-66.916663 163.749997
http://en.wikipedia.org/wiki/Ballerin,55.019808 -6.738
http://en.wikipedia.org/wiki/Ballerin%20GAC,55.0072299711 -6.73407039704
http://en.wikipedia.org/wiki/Ballerup,55.7333304 12.3666652
http://en.wikipedia.org/wiki/Ballerup%20Municipality,55.7333304 12.3666652
http://en.wikipedia.org/wiki/Ballerup%20Super%20Arena,55.7196204548 12.3682401937
http://en.wikipedia.org/wiki/Ballerup%20station,55.7298 12.3582
http://en.wikipedia.org/wiki/Ballester%20Point,-62.654664048 -60.371831846
http://en.wikipedia.org/wiki/Ballesteros%20de%20Calatrava,38.8344 -3.94556
http://en.wikipedia.org/wiki/Ballhausplatz,48.208 16.364
http://en.wikipedia.org/wiki/Ballia,25.45 84.1
http://en.wikipedia.org/wiki/Balliang%2C%20Victoria,-37.83333 144.3666652
http://en.wikipedia.org/wiki/Ballickmoyler,52.87332984 -7.00666664
http://en.wikipedia.org/wiki/Ballidu%2C%20Western%20Australia,-30.596 116.772
http://en.wikipedia.org/wiki/Ballifeary,57.46749813 -4.233832398
http://en.wikipedia.org/wiki/Ballifurth%20Farm%20Halt%20railway%20station,57.29225 -3.6379
http://en.wikipedia.org/wiki/Ballig,54.205499178 -4.625330832
